Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
"-0,435944318771362","-84,2731714248657","-81,2481164932251","-80,9106111526489","-86,3044500350952","-88,4919762611389","-87,7857208251953","-81,0731172561646","-87,823224067688","-82,7168941497803","-84,248161315918","-82,0481300354004","-84,6856713294983","-89,6294951438904","-85,8231902122498","-87,7982139587402","-89,0919923782349","-92,7545428276062","-90,3482556343079","-89,3294930458069","-91,885781288147","-78,6293268203735","-97,7296233177185","-94,7358250617981","-94,9608325958252","-112,37359046936","-107,423520088196","-86,6857051849365","-78,0605673789978","-81,1043620109558"
"-0,437944173812866","-84,5544219017029","-81,55437707901","-81,1543703079224","-86,5231990814209","-88,7294888496399","-87,9857182502747","-81,3293695449829","-88,0482196807861","-82,9043984413147","-84,4731688499451","-82,2356343269348","-84,9106788635254","-89,9107575416565","-86,0794425010681","-88,0294680595398","-89,3544912338257","-92,9358005523682","-90,5357599258423","-89,5169973373413","-92,0545339584351","-78,8480877876282","-97,7483749389648","-94,7733283042908","-95,0108289718628","-112,423598766327","-107,554769515991","-86,8544578552246","-78,2855749130249","-81,3043713569641"
"-0,439944267272949","-84,83567237854","-81,8731307983398","-81,4668774604797","-86,7982029914856","-89,0419840812683","-88,2919788360596","-81,5606236457825","-88,298225402832","-83,1668972969055","-84,77942943573","-82,4918866157532","-85,1544260978699","-90,1732563972473","-86,3544464111328","-88,2919788360596","-89,6232485771179","-93,1483030319214","-90,7732605934143","-89,8169994354248","-92,2607898712158","-79,0793418884277","-97,7858781814575","-94,8233246803284","-95,1233267784119","-112,542343139648","-107,679772377014","-87,0482087135315","-78,4980773925781","-81,5293788909912"
"-0,441944360733032","-85,0794315338135","-82,1418881416321","-81,7606329917908","-87,0294570922852","-89,2794966697693","-88,4544849395752","-81,7668795585632","-88,5607361793518","-83,3856582641602","-84,960675239563","-82,7293872833252","-85,3294372558594","-90,4170155525208","-86,5982055664063","-88,5669827461243","-89,9044990539551","-93,3295488357544","-90,9732699394226","-90,0670051574707","-92,4607872962952","-79,3043375015259","-97,8546261787415","-94,8170781135559","-95,223331451416","-112,554848194122","-107,773518562317","-87,1794581413269","-78,6980748176575","-81,735622882843"
"-0,443944215774536","-85,3419303894043","-82,4106335639954","-82,0606350898743","-87,3357176780701","-89,554500579834","-88,716983795166","-82,0606350898743","-88,8107299804688","-83,6169004440308","-85,2356791496277","-82,9731464385986","-85,5606913566589","-90,7170176506043","-86,9232058525085","-88,8294816017151","-90,1857614517212","-93,5233116149902","-91,2232756614685","-90,3357625007629","-92,6670432090759","-79,5480966567993","-97,9358792304993","-94,8795795440674","-95,3045845031738","-112,661099433899","-107,911026477814","-87,3294591903687","-78,9418339729309","-82,0231318473816"
"-0,445944309234619","-85,6419324874878","-82,7168941497803","-82,3418855667114","-87,5482201576233","-89,8232460021973","-88,9419913291931","-82,2856307029724","-89,0607357025147","-83,8419079780579","-85,5044364929199","-83,229398727417","-85,7356905937195","-91,0045146942139","-87,1732115745544","-89,0669941902161","-90,4607653617859","-93,7420606613159","-91,4482712745667","-90,5795097351074","-92,8483009338379","-79,7918438911438","-97,9483723640442","-94,9108242988586","-95,404589176178","-112,72360086441","-108,023524284363","-87,4794602394104","-79,1543364524841","-82,2481393814087"
"-0,447944402694702","-85,9169363975525","-83,0294013023376","-82,6481461524963","-87,8044724464417","-90,1045083999634","-89,1794919967651","-82,5481414794922","-89,3044948577881","-84,0856671333313","-85,729444026947","-83,4794044494629","-85,9544396400452","-91,229522228241","-87,4669671058655","-89,3294930458069","-90,7232642173767","-93,9233183860779","-91,6357755661011","-90,8482670783997","-93,0358052253723","-79,9918532371521","-98,0358719825745","-94,9608325958252","-95,5108404159546","-112,798595428467","-108,173537254334","-87,6482129096985","-79,4105887413025","-82,5231432914734"
"-0,449944496154785","-86,1794471740723","-83,3231568336487","-82,935643196106","-88,0544781684876","-90,3420090675354","-89,4107460975647","-82,8043937683106","-89,5482420921326","-84,2544198036194","-85,9356880187988","-83,6856603622437","-86,1544489860535","-91,4982795715332","-87,7294659614563","-89,5982503890991","-90,9920215606689","-94,1170692443848","-91,829526424408","-91,0545229911804","-93,2108044624329","-80,1981091499329","-98,0483770370483","-94,985830783844","-95,5358386039734","-112,836098670959","-108,298540115356","-87,7794742584229","-79,5980930328369","-82,7168941497803"
"-0,451944351196289","-86,4919543266296","-83,6169004440308","-83,285653591156","-88,3169770240784","-90,6795144081116","-89,6732449531555","-83,0418944358826","-89,8357510566711","-84,5044136047363","-86,2356901168823","-83,9481592178345","-86,398196220398","-91,760778427124","-88,0669713020325","-89,8607492446899","-91,2482738494873","-94,3108201026917","-92,0732855796814","-91,3170218467712","-93,4483051300049","-80,4668545722961","-98,0921268463135","-95,0358271598816","-95,6608414649963","-112,929856777191","-108,436036109924","-87,9544734954834","-79,8105955123901","-82,991898059845"
"-0,453944444656372","-86,7419481277466","-83,9169144630432","-83,5356593132019","-88,5857343673706","-90,9107685089111","-89,8732542991638","-83,2793951034546","-90,0607585906982","-84,7106695175171","-86,4107012748718","-84,1731667518616","-86,5919470787048","-91,998279094696","-88,3607268333435","-90,1045083999634","-91,4982795715332","-94,4670677185059","-92,2732830047607","-91,5670275688171","-93,5858130455017","-80,6543588638306","-98,1358766555786","-95,0358271598816","-95,7608461380005","-112,973606586456","-108,554792404175","-88,1107211112976","-80,0480961799622","-83,1981539726257"
"-0,455944538116455","-87,0294570922852","-84,248161315918","-83,8544130325317","-88,8294816017151","-91,1857724189758","-90,0795102119446","-83,5669040679932","-90,3107523918152","-84,960675239563","-86,7107033729553","-84,4044208526611","-86,7982029914856","-92,304539680481","-88,6669874191284","-90,3795123100281","-91,7920351028442","-94,6608304977417","-92,4795389175415","-91,817033290863","-93,8045620918274","-80,9043645858765","-98,1983780860901","-95,1108336448669","-95,8608388900757","-113,061106204987","-108,698534965515","-88,2794737815857","-80,2918553352356","-83,4419012069702"
"-0,457944631576538","-87,3107075691223","-84,541916847229","-84,1356635093689","-89,0357375144959","-91,4607763290405","-90,3170108795166","-83,8169097900391","-90,5232667922974","-85,1481795310974","-86,9169592857361","-84,6356749534607","-87,0107054710388","-92,5482869148254","-88,9232397079468","-90,5982613563538","-92,0295357704163","-94,8108315467835","-92,6295399665833","-92,0482873916626","-93,967068195343","-81,0981154441834","-98,2233762741089","-95,1295852661133","-95,935845375061","-113,123607635498","-108,817291259766","-88,3919835090637","-80,4481029510498","-83,6794018745422"
"-0,459944486618042","-87,5919699668884","-84,8169207572937","-84,4981670379639","-89,3419981002808","-91,7420268058777","-90,5857682228088","-84,0731620788574","-90,8170104026794","-85,3919386863709","-87,1857047080994","-84,904420375824","-87,2294664382935","-92,8670525550842","-89,2169952392578","-90,8920168876648","-92,3107862472534","-95,0108289718628","-92,8232908248901","-92,3170447349548","-94,1858172416687","-81,3231229782105","-98,2733845710754","-95,1858282089233","-96,0546016693115","-113,229858875275","-108,967292308807","-88,5294795036316","-80,716860294342","-83,9606642723084"
"-0,461944580078125","-87,8732204437256","-85,1169347763062","-84,77942943573","-89,554500579834","-91,9920325279236","-90,7732605934143","-84,2981696128845","-91,048264503479","-85,5731844902039","-87,3919606208801","-85,0981831550598","-87,4169588088989","-93,1045532226563","-89,5169973373413","-91,1420226097107","-92,5482869148254","-95,1545834541321","-93,0233001708984","-92,5670385360718","-94,3545699119568","-81,55437707901","-98,3108758926392","-95,2483296394348","-96,1358428001404","-113,27360868454","-109,117293357849","-88,6732339859009","-80,9168696403503","-84,1606616973877"
"-0,463944673538208","-88,1482243537903","-85,4481816291809","-85,1231813430786","-89,8169994354248","-92,2920346260071","-90,9982681274414","-84,5606684684753","-91,3295269012451","-85,8481884002686","-87,6544713973999","-85,3481769561768","-87,641966342926","-93,3670520782471","-89,8607492446899","-91,3982748985291","-92,8232908248901","-95,3420877456665","-93,1795477867126","-92,8107976913452","-94,5295691490173","-81,7981243133545","-98,3858823776245","-95,2733397483826","-96,2358474731445","-113,398611545563","-109,298551082611","-88,8044834136963","-81,1418652534485","-84,4231724739075"
"-0,465944766998291","-88,4357333183289","-85,7231855392456","-85,3981852531433","-90,029501914978","-92,5170421600342","-91,2107706069946","-84,8106741905212","-91,523277759552","-86,0231876373291","-87,8107190132141","-85,5169296264648","-87,823224067688","-93,6295628547668","-90,098249912262","-91,6170239448547","-93,0482983589172","-95,4733371734619","-93,3483004570007","-92,9983019828796","-94,6858286857605","-81,9918751716614","-98,3733773231506","-95,279586315155","-96,298348903656","-113,417363166809","-109,398555755615","-88,9044880867004","-81,3418745994568","-84,6419215202332"
"-0,467944622039795","-88,7232303619385","-86,0419392585754","-85,6981873512268","-90,2982592582703","-92,779541015625","-91,4795279502869","-85,0794315338135","-91,7982816696167","-86,2481951713562","-88,0857229232788","-85,7856869697571","-88,0794763565064","-93,9233183860779","-90,4295086860657","-91,8670296669006","-93,3420538902283","-95,6608414649963","-93,5233116149902","-93,2733058929443","-94,8983311653137","-82,2293877601624","-98,4296321868897","-95,3358292579651","-96,423351764679","-113,517355918884","-109,567308425903","-89,0482425689697","-81,5606236457825","-84,8794221878052"
"-0,469944715499878","-88,9919877052307","-86,3544464111328","-86,0106945037842","-90,5482649803162","-93,0358052253723","-91,6420340538025","-85,3544354438782","-92,0482873916626","-86,4294528961182","-88,3044719696045","-86,0231876373291","-88,2732272148132","-94,1795706748962","-90,7232642173767","-92,1045303344727","-93,5545563697815","-95,823347568512","-93,6920642852783","-93,4858083724976","-95,0483322143555","-82,4043869972229","-98,4796285629272","-95,3858375549316","-96,535849571228","-113,604867458344","-109,723556041718","-89,1669869422913","-81,7606329917908","-85,0981831550598"
"-0,471944808959961","-89,260745048523","-86,63569688797","-86,2981915473938","-90,7795190811157","-93,3170557022095","-91,9232845306397","-85,6044411659241","-92,2795414924622","-86,63569688797","-88,5107278823853","-86,2356901168823","-88,479483127594","-94,4483160972595","-91,0420179367065","-92,36079454422","-93,8295602798462","-95,9733486175537","-93,8420653343201","-93,7108159065247","-95,2420830726624","-82,6418876647949","-98,5108852386475","-95,4295873641968","-96,6171026229858","-113,692367076874","-109,898555278778","-89,3232464790344","-81,9543838500977","-85,3606820106506"
"-0,473944902420044","-89,5294904708862","-86,9232058525085","-86,6294503211975","-91,0420179367065","-93,5420632362366","-92,0795321464539","-85,8169436454773","-92,5045371055603","-86,8232011795044","-88,6857390403748","-86,4482045173645","-88,6794805526733","-94,7170734405518","-91,3170218467712","-92,5795435905457","-94,0858125686646","-96,0858464241028","-93,9920663833618","-93,9545631408691","-95,3608393669128","-82,866895198822","-98,5796332359314","-95,4483389854431","-96,6858506202698","-113,76736164093","-110,029816627502","-89,4232392311096","-82,154381275177","-85,5856895446777"
"-0,475944757461548","-89,8295044898987","-87,2107148170471","-86,9232058525085","-91,2670254707336","-93,8170671463013","-92,3232913017273","-86,1044406890869","-92,7545428276062","-87,0232105255127","-88,9357328414917","-86,7169499397278","-88,8732314109802","-94,9733257293701","-91,6232824325562","-92,8295493125916","-94,3170666694641","-96,2733507156372","-94,1608190536499","-94,1420674324036","-95,585834980011","-83,0731511116028","-98,6046314239502","-95,5045819282532","-96,8108534812927","-113,85486125946","-110,217308998108","-89,5669937133789","-82,3481321334839","-85,8294367790222"
"-0,477944850921631","-90,098249912262","-87,5232100486755","-87,2107148170471","-91,5107727050781","-94,0795660018921","-92,5482869148254","-86,3606929779053","-93,0045485496521","-87,2607111930847","-89,1544938087463","-86,9107007980347","-89,1044855117798","-95,223331451416","-91,9170379638672","-93,0482983589172","-94,56707239151","-96,4171051979065","-94,2920684814453","-94,3920731544495","-95,7233428955078","-83,2669019699097","-98,6671328544617","-95,5545902252197","-96,9108581542969","-113,923621177673","-110,348558425903","-89,6544933319092","-82,5481414794922","-86,0481977462769"
"-0,479944944381714","-90,3670072555542","-87,8169655799866","-87,5419616699219","-91,760778427124","-94,3170666694641","-92,7420496940613","-86,6232037544251","-93,254554271698","-87,460720539093","-89,3544912338257","-87,1232151985168","-89,3294930458069","-95,5108404159546","-92,235791683197","-93,3045506477356","-94,8295831680298","-96,5483546257019","-94,4670677185059","-94,6045756340027","-95,9108471870422","-83,4794044494629","-98,7108826637268","-95,5670833587647","-97,0046162605286","-114,02987241745","-110,548567771912","-89,8045063018799","-82,7731370925903","-86,2981915473938"
"-0,481944799423218","-90,6045079231262","-88,0794763565064","-87,7919673919678","-91,9732809066772","-94,56707239151","-92,904543876648","-86,8544578552246","-93,4795618057251","-87,5982165336609","-89,5107507705689","-87,3794674873352","-89,4732475280762","-95,7545876502991","-92,5170421600342","-93,4983015060425","-95,0170755386353","-96,6733574867249","-94,5483207702637","-94,7920799255371","-96,0108399391174","-83,6669087409973","-98,7296342849731","-95,5920934677124","-97,0921158790588","-114,054870605469","-110,66107749939","-89,8419976234436","-82,9168915748596","-86,4794492721558"
"-0,483944892883301","-90,8857703208923","-88,366973400116","-88,1357192993164","-92,2170400619507","-94,7983264923096","-93,1357979774475","-87,1357083320618","-93,7233090400696","-87,8044724464417","-89,7420048713684","-87,5669717788696","-89,7045016288757","-96,0170984268189","-92,8545475006104","-93,7733054161072","-95,2420830726624","-96,8046069145203","-94,6983218193054","-95,0170755386353","-96,1858510971069","-83,9044094085693","-98,7796425819397","-95,6608414649963","-97,2233653068543","-114,173626899719","-110,879826545715","-89,9857521057129","-83,0981492996216","-86,7169499397278"
