,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
0,-0.499957144,-66.34469032,-72.02105522,-68.54200363,-72.4697,-64.0833,-63.2685,-63.25931549,-62.14237213,-62.61844635,-63.8544,-65.9602,-67.8279,-67.1046,-67.6997,-63.96973133,-64.46969509,-62.90721893,-80.40750027,-73.1574297,-63.90726566,-74.09489155,-84.59508419,-79.03242111,-72.7824,-65.8448,-70.7823
1,-0.497960716,-62.41703033,-68.02930832,-64.1657114,-67.5532,-59.4507,-58.8464,-58.70909691,-57.79354572,-58.01327229,-59.8718,-62.0325,-63.6805,-62.8656,-63.4699,-60.40716171,-60.90724468,-59.65721607,-76.84493065,-69.65732574,-60.71972847,-70.34480572,-79.97000217,-74.90742207,-69.5323,-61.6572,-67.5948
2,-0.495964319,-59.61546898,-65.1819706,-61.06202602,-64.2847,-56.347,-55.8618,-55.70611954,-54.75394726,-54.98282909,-56.9604,-59.1211,-60.65,-59.762,-60.4028,-57.40714073,-58.15720558,-56.71966076,-74.09489155,-67.71981716,-57.65712261,-68.03226471,-77.40747929,-72.03233242,-66.9073,-58.9072,-64.8447
3,-0.493967891,-57.54635334,-63.02127838,-58.77318382,-61.9867,-54.1955,-53.7835,-53.60951424,-52.57496834,-52.84962654,-54.7631,-56.8963,-58.3886,-57.4456,-58.1048,-54.78215218,-56.46967888,-54.53205109,-72.40736485,-65.65725803,-55.7820797,-65.84477425,-74.78237152,-69.90730762,-64.2823,-57.3447,-62.4073
4,-0.491971463,-55.82513809,-61.22682095,-56.90546036,-60.1831,-52.4834,-52.1355,-51.9523859,-50.82628727,-51.11925602,-52.9686,-55.0378,-56.5301,-55.5596,-56.2463,-52.96957493,-54.46958542,-52.90710926,-70.53232193,-64.032197,-53.90703678,-64.15724754,-72.53241539,-68.09484959,-62.6572,-55.2821,-60.7822
5,-0.489975035,-54.43351269,-59.75279808,-55.38566113,-58.7732,-51.165,-50.8171,-50.66146851,-49.45297241,-49.72763062,-51.5221,-53.5271,-55.0103,-54.0307,-54.7539,-51.59461498,-53.53212357,-51.71954632,-69.46980953,-62.53218651,-52.5945425,-62.3446703,-70.90735435,-66.03229046,-61.5947,-53.7821,-59.7197
6,-0.487978637,-53.14259529,-58.37032795,-53.99405956,-57.4914,-49.9474,-49.6178,-49.47128296,-48.18952084,-48.42755795,-50.1945,-52.163,-53.6461,-52.6391,-53.3989,-49.96955395,-51.9695282,-50.15707016,-67.78228283,-61.59472466,-51.34451389,-61.03217602,-69.78237629,-65.0947094,-60.4072,-52.7196,-57.9071
7,-0.485982209,-51.9523859,-57.07943439,-52.70314217,-56.2829,-48.8304,-48.4825,-48.34516048,-47.01762199,-47.21903801,-48.986,-50.8812,-52.3827,-51.3756,-52.163,-48.59447479,-50.46951771,-49.28207397,-66.09475613,-60.65714359,-50.21953583,-59.90719795,-68.21978092,-63.21978569,-58.7822,-51.5946,-56.8446
8,-0.483985394,-50.85375309,-55.88922501,-51.53124332,-55.2117,-47.8142,-47.4479,-47.31974602,-45.94643116,-46.10209465,-47.8691,-49.7276,-51.2291,-50.2403,-51.0277,-47.46937752,-49.53205585,-47.9695797,-65.28222561,-59.28218365,-49.34453964,-58.90715122,-67.34478474,-61.96975708,-57.7822,-50.532,-55.9696
9,-0.481988966,-49.87411499,-54.8088789,-50.49667358,-54.2596,-46.9078,-46.5415,-46.42252922,-44.99428272,-45.11330128,-46.862,-48.7022,-50.222,-49.2241,-50.0206,-46.59438133,-48.34449291,-47.40691185,-64.032197,-57.96968937,-47.90711403,-58.03215504,-65.7197237,-61.09476089,-56.9072,-49.4695,-54.4071
10,-0.479992539,-48.96771908,-53.80177498,-49.5262146,-53.3806,-46.0654,-45.6992,-45.56190968,-44.13366318,-44.19775009,-45.9373,-47.7501,-49.2882,-48.2902,-49.0959,-45.34435272,-47.84440994,-45.90702057,-62.53218651,-57.28209019,-47.40691185,-56.90717697,-64.28229809,-59.71968174,-55.6571,-48.5945,-53.8446
11,-0.477996141,-48.07050228,-52.78553963,-48.57404232,-52.4926,-45.214,-44.8386,-44.71962452,-43.24560165,-43.2639122,-45.0126,-46.8162,-48.3635,-47.3838,-48.1987,-44.53206062,-46.59438133,-45.28188705,-61.84470654,-56.407094,-46.15688324,-55.7820797,-63.40718269,-58.59470367,-54.4696,-47.9696,-52.4696
12,-0.475999713,-47.19157219,-51.82421207,-47.66767025,-51.6136,-44.39,-44.0055,-43.90478134,-42.40329266,-42.34836102,-44.1154,-45.9098,-47.4571,-46.4958,-47.3197,-42.74127483,-45.8445549,-43.7912941,-60.59467793,-55.03213406,-45.28188705,-54.84461784,-62.28220463,-57.71970749,-53.6571,-47.2195,-51.782
13,-0.474003285,-46.3950634,-50.91784,-46.79789543,-50.8263,-43.6301,-43.2548,-43.14489365,-41.63424969,-41.49692059,-43.2731,-45.0401,-46.6239,-45.6535,-46.5049,-41.84126854,-44.65699196,-42.97878742,-59.40723419,-54.46958542,-43.69754791,-53.90703678,-61.59472466,-56.53214455,-52.9696,-45.9695,-51.0945
14,-0.472006887,-45.59853077,-50.01144409,-45.96474171,-50.0389,-42.8702,-42.4857,-42.39413738,-40.86518288,-40.65461159,-42.4491,-44.1978,-45.8091,-44.8386,-45.6809,-40.95375538,-43.31629276,-42.23502874,-58.28213692,-53.46953869,-42.89753437,-53.46953869,-60.46974659,-55.7820797,-52.2195,-45.2194,-49.9071
15,-0.470010459,-44.89357471,-49.23324585,-45.24147511,-49.3706,-42.2568,-41.8631,-41.76242352,-40.22431374,-39.94050026,-41.7441,-43.4745,-45.0858,-44.1428,-44.9851,-40.11623859,-42.47877598,-41.49125814,-57.71970749,-52.84452438,-42.09127426,-52.5945425,-59.53216553,-54.65710163,-51.3445,-43.8538,-49.2821
16,-0.468014032,-44.1245079,-48.39093685,-44.4357872,-48.6107,-41.5335,-41.1307,-41.04828835,-39.50102329,-39.12565708,-40.9842,-42.678,-44.2893,-43.3463,-44.2161,-39.29122686,-41.72877073,-40.79749584,-56.46967888,-51.78201199,-41.35376215,-51.71954632,-58.5321188,-54.15713787,-50.3446,-43.2288,-48.407
17,-0.466017604,-43.41039658,-47.61271477,-43.68505478,-47.924,-40.8835,-40.4715,-40.37995338,-38.85099888,-38.40239048,-40.2701,-41.9547,-43.5569,-42.6413,-43.5111,-38.52871656,-40.99750519,-40.09124041,-55.28211594,-51.53203011,-40.61625004,-50.84455013,-58.03215504,-53.53212357,-49.5945,-42.4913,-47.0946
18,-0.464021206,-42.72372723,-46.83451653,-42.95260906,-47.2465,-40.2426,-39.8398,-39.75737095,-38.2101059,-37.68825531,-39.5743,-41.2405,-42.8611,-41.9455,-42.8244,-37.76620626,-40.30998945,-39.41622972,-54.59463596,-50.2820015,-39.91624117,-50.2820015,-56.90717697,-52.34456062,-49.032,-41.8725,-46.782
19,-0.462024778,-42.02792645,-46.06544971,-42.23849773,-46.5599,-39.5926,-39.1897,-39.09819126,-37.56008148,-36.96498871,-38.8876,-40.5264,-42.1378,-41.268,-42.1286,-37.05369234,-39.54747915,-38.7537241,-53.59458923,-49.53205585,-39.22247887,-49.34453964,-56.09464645,-51.65708065,-48.157,-41.1725,-45.907
20,-0.46002835,-41.41452312,-45.40627003,-41.61593914,-45.9739,-39.0433,-38.6313,-38.55803013,-37.0016098,-36.35156155,-38.2925,-39.9313,-41.5152,-40.6546,-41.5152,-36.29742861,-38.87872696,-38.13495636,-52.96957493,-48.65705967,-38.56621981,-48.53200912,-55.59456348,-51.28204823,-47.5321,-40.56,-45.2819
21,-0.458031535,-40.80109596,-44.71046925,-40.96589088,-45.3788,-38.4756,-38.0636,-37.98122406,-36.41564846,-35.71984768,-37.6608,-39.2996,-40.8835,-40.0229,-40.8926,-35.60366631,-38.20996284,-37.55370378,-51.84459686,-47.9695797,-37.89120913,-48.03204536,-54.84461784,-50.03201962,-46.3445,-39.9412,-43.6975
22,-0.456035107,-40.18769264,-44.00548935,-40.33417702,-44.7562,-37.8988,-37.4868,-37.39528656,-35.83886623,-35.0789547,-37.0382,-38.6679,-40.2609,-39.4095,-40.2976,-34.9599123,-37.54119873,-36.96619272,-51.21958256,-47.78194427,-37.27869987,-47.40691185,-54.21960354,-49.65698719,-45.907,-39.335,-43.085
23,-0.454038709,-39.6017313,-43.35546494,-39.74821568,-44.1794,-37.3587,-36.9284,-36.84597015,-35.28954983,-34.47470665,-36.4431,-38.0636,-39.6567,-38.8235,-39.7024,-34.33489799,-36.90369129,-36.37868166,-50.65703392,-46.53191566,-36.65993214,-47.09458351,-53.6570549,-48.71952534,-44.4976,-38.7412,-42.3663
24,-0.452042282,-38.97001743,-42.65048504,-39.09819126,-43.5569,-36.7453,-36.3241,-36.25085354,-34.68527794,-33.83383751,-35.8297,-37.4228,-39.0158,-38.1918,-39.0707,-33.70363712,-36.29742861,-35.7911706,-49.71957207,-45.44131756,-36.07243299,-46.46945,-52.71959305,-47.9695797,-43.8725,-38.21,-41.7663
25,-0.450045854,-38.50309849,-42.11032391,-38.62211704,-43.1083,-36.3333,-35.9304,-35.83886623,-34.25498009,-33.37605,-35.3719,-36.9467,-38.5397,-37.7249,-38.613,-33.08488131,-35.68491936,-35.24116278,-48.59447479,-44.84131336,-35.44117212,-45.53198814,-51.78201199,-47.15704918,-43.2725,-37.5662,-41.135
26,-0.448049426,-37.94460297,-41.46945477,-38.04531097,-42.5498,-35.8114,-35.3994,-35.2987051,-33.71481895,-32.79926777,-34.8135,-36.379,-37.9812,-37.1756,-38.0728,-32.48487711,-35.15366316,-34.75990295,-47.90711403,-44.21629906,-34.92865562,-44.36630011,-51.40709877,-46.40698433,-42.6413,-37.0537,-40.5225
27,-0.446053028,-37.39528656,-40.84687233,-37.49599457,-41.9913,-35.2987,-34.8867,-34.78598595,-33.18378925,-32.24079609,-34.2641,-35.8022,-37.4136,-36.6262,-37.5143,-31.91611767,-34.52240229,-34.197402,-47.15704918,-43.60378981,-34.35364962,-43.81004572,-50.78208447,-45.90702057,-42.0288,-36.5412,-39.9225
28,-0.4440566,-36.87343597,-40.2700901,-36.96498871,-41.4603,-34.8226,-34.4015,-34.28244591,-32.68024921,-31.69145584,-33.7514,-35.2804,-36.8826,-36.0861,-36.9925,-31.35360479,-33.99114609,-33.71614218,-46.65708542,-43.0287838,-33.79739523,-43.28503609,-50.2820015,-44.7163105,-41.4288,-35.9974,-39.3037
29,-0.442060173,-36.36071682,-39.68412876,-36.42480373,-40.9476,-34.3191,-33.9071,-33.79721642,-32.204175,-31.16044998,-33.2387,-34.7494,-36.3607,-35.5734,-36.4889,-30.78484535,-33.47238302,-33.19737911,-46.0319519,-42.41627455,-33.28489065,-42.7287817,-49.46947098,-44.10380125,-40.8412,-35.5224,-38.7225
30,-0.440063745,-35.91210842,-39.17143345,-35.95788479,-40.5081,-33.9162,-33.5134,-33.37605,-31.78300858,-30.71184158,-32.781,-34.2824,-35.8938,-35.1247,-36.0311,-30.26609421,-32.95987844,-32.6911211,-44.64130402,-41.85376167,-32.77237415,-42.25376844,-48.53200912,-43.55379343,-40.3037,-35.0037,-38.2287
31,-0.438067347,-35.42687893,-38.63127232,-35.4726553,-40.0137,-33.4584,-33.0648,-32.91828632,-31.35271072,-30.22658825,-32.2957,-33.7881,-35.3994,-34.6303,-35.5459,-29.72857952,-32.42237568,-32.25362301,-44.01005507,-41.32876396,-32.27237463,-41.69126749,-48.03204536,-42.97252893,-39.7412,-34.5412,-37.6287
32,-0.436070919,-34.92331505,-38.06362152,-34.95993614,-39.501,-32.9915,-32.5795,-32.4422121,-30.87663651,-29.71389294,-31.8105,-33.2845,-34.8867,-34.1268,-35.0606,-29.21607494,-31.92236423,-31.79111481,-43.37879419,-40.79124928,-31.80360794,-41.21625423,-47.71947861,-42.45377779,-39.1975,-34.0786,-37.0912
33,-0.434074491,-34.51132774,-37.56923676,-34.51132774,-39.0707,-32.5979,-32.1859,-32.03938007,-30.48295975,-29.28359509,-31.3893,-32.8634,-34.4564,-33.7057,-34.6303,-28.69106531,-31.42861128,-31.29110336,-42.75377989,-40.20373821,-31.33485317,-40.6725049,-47.03187943,-41.88501835,-38.6725,-33.6286,-36.5662
34,-0.432077676,-34.03525352,-37.01992035,-34.0077877,-38.5855,-32.1309,-31.7281,-31.58159256,-30.03432751,-28.78918648,-30.9224,-32.3781,-33.9803,-33.2296,-34.1451,-28.24730873,-31.00360632,-30.88485003,-42.1975255,-39.72249031,-30.90984821,-40.21624327,-45.82257271,-41.37251377,-38.16,-33.1849,-36.0912
35,-0.430081248,-33.60495567,-36.56213284,-33.60495567,-38.1735,-31.7555,-31.3527,-31.1879158,-29.6589613,-28.3680439,-30.5287,-31.9661,-33.5592,-32.8084,-33.7423,-27.75980234,-30.49108982,-30.46609163,-41.59126282,-39.17872906,-30.43484688,-39.74123001,-45.30382156,-40.82875252,-37.6412,-32.7036,-35.5974
36,-0.42808485,-33.17463398,-36.07690334,-33.13801289,-37.7066,-31.3436,-30.9499,-30.7759285,-29.24697399,-27.92859077,-30.0984,-31.5358,-33.1014,-32.3598,-33.312,-27.34104395,-30.05359173,-30.05983829,-41.02874994,-38.69122267,-29.96608019,-39.27872181,-44.79756355,-40.2787447,-37.1724,-32.3224,-35.1099
37,-0.426088423,-32.7534914,-35.59167385,-32.68024921,-37.2854,-30.9499,-30.5654,-30.3822279,-28.85327339,-27.51660347,-29.7047,-31.1238,-32.6711,-31.9386,-32.8908,-26.85978413,-29.59108353,-29.58482504,-40.39748907,-38.19745779,-29.56607342,-38.80996704,-44.23505068,-39.77248669,-36.6787,-31.8786,-34.5912
38,-0.424091995,-32.3415041,-35.13388634,-32.24995136,-36.8734,-30.5562,-30.19,-29.99770641,-28.46875191,-27.1137476,-29.3202,-30.721,-32.2591,-31.5267,-32.4788,-26.45977736,-29.15357351,-29.24107313,-39.87249136,-37.7099514,-29.17232513,-38.35371733,-43.80379915,-39.25998211,-36.2162,-31.4599,-34.1599
39,-0.422095567,-31.92949295,-34.66696739,-31.8104744,-36.434,-30.1625,-29.8054,-29.60402966,-28.08423042,-26.68344975,-28.899,-30.309,-31.8379,-31.1055,-32.0668,-25.97852945,-28.69106531,-28.80982161,-39.29747343,-37.24119663,-28.72856855,-37.94745207,-43.24753284,-38.78496885,-35.7474,-31.0598,-33.6536
40,-0.420099169,-31.51750565,-34.21835899,-31.38017654,-36.0128,-29.778,-29.4118,-29.2103529,-27.69055367,-26.27146244,-28.5237,-29.9062,-31.4168,-30.6844,-31.6548,-25.55977106,-28.32231522,-28.44105959,-38.7537241,-36.75993681,-28.29730511,-37.49744892,-42.78503656,-38.34745884,-35.2787,-30.6911,-33.2411
41,-0.418102741,-31.16960526,-33.80637169,-30.99565506,-35.6466,-29.4667,-29.0913,-28.88073921,-27.37011909,-25.93271732,-28.1941,-29.5766,-31.0506,-30.3365,-31.3069,-25.1347661,-27.87855864,-28.05980444,-38.2412076,-36.28493547,-27.92230844,-37.05993891,-42.27252007,-37.82246113,-34.8412,-30.2848,-32.8161
42,-0.416106313,-30.78508377,-33.36689472,-30.59282303,-35.2621,-29.1096,-28.7526,-28.53283882,-27.02219486,-25.57563782,-27.837,-29.2195,-30.6752,-29.9519,-30.9499,-24.77225065,-27.51604319,-27.67854929,-37.70370483,-35.85367203,-27.53479481,-36.67868376,-41.81001186,-37.42245436,-34.4349,-29.8911,-32.4036
43,-0.414109915,-30.40053844,-32.9274416,-30.19912243,-34.8592,-28.7343,-28.3955,-28.16662788,-26.64682865,-25.19111633,-27.4617,-28.8441,-30.2815,-29.5674,-30.5745,-24.36599731,-27.07854509,-27.33479738,-37.19120026,-35.39116383,-27.15353966,-36.28493547,-41.36625528,-36.92244291,-33.9786,-29.5286,-31.9161
44,-0.412113488,-30.06179333,-32.52460957,-29.81460094,-34.493,-28.3955,-28.0659,-27.80957222,-26.31723881,-24.85237122,-27.1229,-28.4962,-29.9245,-29.2104,-30.2083,-23.93474579,-26.73478127,-26.97854042,-36.67868376,-34.97241735,-26.75979137,-35.90368032,-40.91625214,-36.49117947,-33.5911,-29.1786,-31.5349
45,-0.41011706,-29.73220348,-32.13093281,-29.45754528,-34.1268,-28.0659,-27.7546,-27.48913765,-25.98764896,-24.50447083,-26.8116,-28.1758,-29.5674,-28.8716,-29.8604,-23.57224226,-26.30352974,-26.58478022,-36.15993261,-34.53490734,-26.41602755,-35.45992374,-40.42249918,-36.07867956,-33.1224,-28.7848,-31.1161
46,-0.408120632,-29.35683727,-31.71892166,-29.06386852,-33.7331,-27.7272,-27.4067,-27.13205814,-25.63056946,-24.14739132,-26.4546,-27.8096,-29.2012,-28.4962,-29.5125,-23.22223186,-25.97852945,-26.29728317,-35.7224226,-34.15365219,-26.07852221,-35.06616354,-40.02249241,-35.66616774,-32.7599,-28.4598,-30.7536
47,-0.406123817,-29.04555798,-31.34355545,-28.72509956,-33.4035,-27.4251,-27.1137,-26.82077885,-25.32844543,-23.83611202,-26.1524,-27.4983,-28.8624,-28.1758,-29.192,-22.84097672,-25.55977106,-25.91602802,-35.24116278,-33.7348938,-25.74727535,-34.68490839,-39.52872753,-35.23491621,-32.3349,-28.0661,-30.3223
48,-0.404127419,-28.67016792,-30.9132576,-28.31311226,-32.9824,-27.068,-26.7475,-26.44541264,-24.9622345,-23.45159054,-25.7771,-27.1321,-28.4871,-27.8004,-28.8075,-22.50971794,-25.26601553,-25.58476925,-34.77865458,-33.37239027,-25.34726858,-34.33489799,-39.13497925,-34.81615782,-31.9599,-27.7473,-29.9723
49,-0.402130991,-28.39550972,-30.57451248,-28.01098824,-32.6986,-26.8116,-26.4912,-26.19822025,-24.69673157,-23.19524288,-25.5207,-26.8666,-28.2216,-27.5258,-28.542,-22.16596603,-24.83475208,-25.26601553,-34.27865505,-32.9223752,-25.02225637,-33.97864103,-38.67871761,-34.41615105,-31.5724,-27.391,-29.5911
50,-0.400134563,-28.06591988,-30.18081188,-27.67224312,-32.3415,-26.4912,-26.1799,-25.85947514,-24.376297,-22.85649776,-25.2094,-26.537,-27.8737,-27.187,-28.2124,-21.84721231,-24.52225685,-24.94100332,-33.86614323,-32.59112835,-24.69725609,-33.6661458,-38.30370903,-34.01614428,-31.2099,-27.1285,-29.3036
51,-0.398138136,-27.71801949,-29.78713512,-27.30600834,-31.9478,-26.1433,-25.8503,-25.5115509,-24.02837276,-22.50857353,-24.8707,-26.1982,-27.5074,-26.8299,-27.8553,-21.51595354,-24.2097497,-24.62850809,-33.42238665,-32.20361471,-24.37224388,-33.2723856,-37.88495064,-33.60989094,-30.8536,-26.7848,-28.9598
52,-0.396141738,-27.43420601,-29.44839001,-26.99472904,-31.6457,-25.8778,-25.5939,-25.2368927,-23.75371456,-22.23391533,-24.6143,-25.9236,-27.2236,-26.5461,-27.5898,-21.17220163,-23.83474112,-24.29100275,-32.95987844,-31.83486462,-24.07224178,-32.9223752,-37.45994568,-33.22863579,-30.4973,-26.4848,-28.6348
53,-0.39414531,-27.12290287,-29.0730238,-26.64682865,-31.3069,-25.5756,-25.2827,-24.93476868,-23.43327999,-21.92263603,-24.3214,-25.6214,-26.9123,-26.2165,-27.2694,-20.84094286,-23.53473902,-23.99724722,-32.54112005,-31.43485785,-23.77223969,-32.57862329,-37.05369234,-32.82862902,-30.1473,-26.191,-28.2598
54,-0.392148882,-26.82993412,-28.74341011,-26.34470463,-30.9865,-25.2918,-25.008,-24.64179993,-23.16777706,-21.63882256,-24.0375,-25.3376,-26.6102,-25.9236,-26.9764,-20.51594257,-23.25347662,-23.69098663,-32.12237358,-31.07860088,-23.45348597,-32.26611614,-36.70994043,-32.47237206,-29.8098,-25.9035,-27.9286
55,-0.390152454,-26.56443119,-28.44128609,-26.06089115,-30.6935,-25.0263,-24.7608,-24.376297,-22.89311886,-21.37331963,-23.7629,-25.0629,-26.3081,-25.6397,-26.7018,-20.20343542,-22.87847996,-23.38473797,-31.74110651,-30.74109554,-23.13473225,-31.94111586,-36.29742861,-32.10986853,-29.4473,-25.5973,-27.5848
56,-0.388156056,-26.17990971,-28.00183296,-25.63056946,-30.2449,-24.6326,-24.3671,-23.9825964,-22.50857353,-20.97961903,-23.4058,-24.6876,-25.9327,-25.246,-26.3172,-19.94718313,-22.62222767,-23.10973406,-31.33485317,-30.4035902,-22.87847996,-31.6286087,-35.89742184,-31.79111481,-29.1286,-25.2973,-27.2785
57,-0.386159629,-25.97849369,-27.77295113,-25.42915344,-30.0618,-24.4587,-24.2115,-23.81780148,-22.31631279,-20.82397938,-23.2227,-24.4953,-25.7313,-25.0355,-26.125,-19.59717274,-22.25971222,-22.84097672,-30.90984821,-30.05983829,-22.53471613,-31.30360842,-35.51616669,-31.39110804,-28.7598,-24.9598,-26.9535
58,-0.384163201,-25.6855011,-27.44336128,-25.10871887,-29.723,-24.1657,-23.9185,-23.51567745,-22.02334404,-20.51270008,-22.9389,-24.1932,-25.4108,-24.7242,-25.8229,-19.33467388,-21.95971012,-22.55972624,-30.52859306,-29.72857952,-22.28472233,-30.99734783,-35.1911664,-31.0973525,-28.4848,-24.7348,-26.7098
59,-0.382166803,-25.42915344,-27.14121342,-24.79743958,-29.4209,-23.9094,-23.6713,-23.24101925,-21.75784111,-20.24719715,-22.6734,-23.9368,-25.1545,-24.4587,-25.5573,-18.98466349,-21.69095278,-22.27846384,-30.11609316,-29.42857742,-21.97846174,-30.69734573,-34.81615782,-30.7035923,-28.1161,-24.441,-26.3473
60,-0.380170375,-25.15449524,-26.83908939,-24.52278137,-29.128,-23.6347,-23.415,-22.97551632,-21.48318291,-19.98169422,-22.4262,-23.6805,-24.8798,-24.1749,-25.2827,-18.7284112,-21.42220736,-22.02221155,-29.77232933,-29.05356884,-21.73471451,-30.4035902,-34.45990086,-30.39734364,-27.8286,-24.1848,-26.0473
61,-0.37817356,-24.84321594,-26.50034428,-24.19316769,-28.78,-23.3326,-23.1128,-22.65508175,-21.18105888,-19.67041492,-22.1424,-23.3875,-24.5411,-23.8544,-24.9714,-18.40965748,-21.10345364,-21.7097044,-29.38482761,-28.74732018,-21.43470049,-30.09734154,-34.05989408,-30.05359173,-27.5098,-23.9097,-25.7473
62,-0.376177132,-24.61433411,-26.24399662,-23.92766476,-28.5237,-23.1128,-22.8931,-22.43533134,-20.95215321,-19.45981979,-21.9043,-23.1495,-24.3031,-23.6164,-24.7517,-18.16591024,-20.85344791,-21.4597106,-29.05356884,-28.4160614,-21.22219801,-29.80358601,-33.74739885,-29.75357771,-27.2348,-23.6597,-25.441
63,-0.374180704,-24.34883118,-25.95102787,-23.64385128,-28.2307,-22.8473,-22.6459,-22.17898369,-20.68665028,-19.20347214,-21.648,-22.8931,-24.0375,-23.3417,-24.477,-17.86589622,-20.52843571,-21.20344639,-28.66606712,-28.14105749,-20.90344429,-29.54107523,-33.42863321,-29.42233086,-26.8973,-23.4222,-25.166
64,-0.372184277,-24.10161495,-25.66719055,-23.36919308,-27.9652,-22.6093,-22.4079,-21.93179131,-20.43030262,-18.94712448,-21.4191,-22.6551,-23.7812,-23.0762,-24.2298,-17.64714718,-20.29093504,-20.9471941,-28.30981016,-27.85354853,-20.66594362,-29.28482294,-33.04737806,-29.1098237,-26.6098,-23.166,-24.8598
65,-0.370187879,-23.90019894,-25.42915344,-23.15862179,-27.7363,-22.4079,-22.2248,-21.73037529,-20.2288866,-18.76401901,-21.236,-22.4445,-23.5615,-22.8565,-24.0192,-17.33464003,-19.99093294,-20.66594362,-27.97230482,-27.50979662,-20.42218447,-28.95356417,-32.70987272,-28.79731655,-26.3223,-22.9285,-24.591
66,-0.368191451,-23.60723019,-25.0995636,-22.81987667,-27.3793,-22.0966,-21.9135,-21.40994072,-19.89929676,-18.47105026,-20.9247,-22.1515,-23.241,-22.5452,-23.7171,-17.14088917,-19.78467703,-20.47219276,-27.66604424,-27.25354433,-20.17219067,-28.72232199,-32.42862225,-28.52231264,-26.0848,-22.691,-24.3035
67,-0.366195023,-23.37834835,-24.83406067,-22.56350517,-27.1137,-21.8677,-21.6938,-21.19021416,-19.67041492,-18.23301315,-20.705,-21.9226,-23.0121,-22.298,-23.4882,-16.81588888,-19.49717999,-20.22843361,-27.34104395,-26.9597888,-19.93467808,-28.46605778,-32.07861185,-28.22231054,-25.7535,-22.416,-24.0535
68,-0.364198625,-23.11284542,-24.55024719,-22.2796917,-26.8391,-21.6205,-21.4466,-20.92468739,-19.40488815,-17.98582077,-20.4669,-21.6754,-22.7375,-22.0142,-23.2136,-16.55962467,-19.31592226,-19.94718313,-27.02229023,-26.67227983,-19.69093084,-28.1848073,-31.75985813,-27.95979977,-25.5035,-22.2035,-23.766
69,-0.362202197,-22.92973995,-24.3396759,-22.07827568,-26.6102,-21.4374,-21.2726,-20.74158192,-19.21262741,-17.81184673,-20.293,-21.4923,-22.536,-21.8311,-23.0304,-16.32838249,-19.0284133,-19.70968246,-26.66603327,-26.41602755,-19.44717169,-27.94730663,-31.4473629,-27.62229443,-25.2348,-21.9535,-23.4785
70,-0.36020577,-22.70085812,-24.07414913,-21.82192802,-26.3539,-21.1902,-21.0529,-20.51270008,-18.96543503,-17.56465435,-20.0732,-21.2543,-22.2888,-21.593,-22.7924,-16.05962515,-18.75966787,-19.4909215,-26.40978098,-26.12227201,-19.2596674,-27.66604424,-31.12235069,-27.38479376,-24.9598,-21.716,-23.2535
71,-0.358209342,-22.44448662,-23.79949093,-21.54726982,-26.0609,-20.943,-20.8057,-20.24719715,-18.70908737,-17.32661724,-19.8261,-21.0071,-22.0325,-21.3092,-22.5269,-15.83461761,-18.52215528,-19.27841902,-26.07852221,-25.85352659,-18.99716854,-27.37854719,-30.82859516,-27.07228661,-24.691,-21.5035,-22.9535
72,-0.356212944,-22.19729424,-23.50652218,-21.26345634,-25.7587,-20.6867,-20.5585,-19.99084949,-18.43442917,-17.07026958,-19.5789,-20.7507,-21.7578,-21.0254,-22.2705,-15.62211514,-18.32840443,-19.03467178,-25.74727535,-25.59101582,-18.77216101,-27.15979815,-30.54734468,-26.83478594,-24.441,-21.3097,-22.7597
73,-0.354216516,-21.99587822,-23.29595089,-21.05286121,-25.539,-20.4944,-20.3754,-19.79858875,-18.23301315,-16.88716412,-19.3866,-20.5493,-21.5564,-20.824,-22.0783,-15.36586285,-18.02840233,-18.81591082,-25.40977001,-25.30351877,-18.50966215,-26.91603899,-30.20359278,-26.52227879,-24.1972,-21.0472,-22.5035
74,-0.352219701,-21.81277275,-23.09453487,-20.86060047,-25.3284,-20.3113,-20.2106,-19.61548328,-18.04075241,-16.73152447,-19.2218,-20.3754,-21.3733,-20.6409,-21.8952,-15.15336037,-17.80965328,-18.62215996,-25.18476248,-25.09726286,-18.34090948,-26.69103146,-29.92858887,-26.25977993,-23.9722,-20.891,-22.2597
75,-0.350223273,-21.60220146,-22.84734249,-20.61340809,-25.0813,-20.1007,-19.9908,-19.39573288,-17.81184673,-16.5117979,-19.0204,-20.1648,-21.1353,-20.4028,-21.6571,-14.92835283,-17.57214069,-18.37841272,-24.89725351,-24.84725714,-18.128407,-26.44102573,-29.65983152,-25.99102259,-23.6847,-20.6284,-22.016
